Date,Country,Tonnes
2002-03,Spain,523.44
2002-03,France,3024.63
2002-03,Indonesia,96.45
2002-03,Poland,102.89
2002-03,Norway,36.76
2002-03,Italy,2451.84
2002-03,Turkey,116.1
2002-03,Denmark,66.59
2002-03,Algeria,173.64
2002-03,Saudi Arabia,142.95
2002-03,Australia,79.72
2002-03,Philippines,249.24
2002-03,Czech Republic,13.78
2002-03,Sweden,185.42
2002-03,Chile,0.37
2002-03,Libya,143.82
2002-03,United Arab Emirates,12.35
2002-03,Argentina,0.28
2002-03,Egypt,75.64
2002-03,Austria,347.49
2002-03,Belgium,258.03
2002-03,Kuwait,78.96
2002-03,Colombia,10.17
2002-03,Portugal,606.73
2002-03,Hungary,3.14
2002-03,Netherlands,884.51
2002-03,Nigeria,21.37
2002-03,Peru,34.68
2002-03,Morocco,21.99
2002-03,Finland,49.08
2002-03,Greece,122.64
2002-03,Venezuela,353.95
2002-03,South Africa,178.22
2002-03,Ireland,5.47
2002-03,Lebanon,286.83
2002-03,Croatia,0.0
2002-03,Slovenia,7.56
2002-03,Slovakia,35.12
2002-03,Romania,105.19
2002-03,Pakistan,65.03
2002-03,Yemen,1.56
2002-03,Jordan,12.63
2002-03,Ukraine,15.19
2002-03,Bulgaria,39.91
2002-03,Cyprus,14.46
2002-03,Oman,9.04
2002-03,Uruguay,0.25
2002-03,Guatemala,6.76
2002-03,Kazakhstan,54.77
2002-03,Trinidad and Tobago,1.89
2002-03,Bahrain,4.67
2002-03,Malta,0.14
2002-03,Lithuania,5.79
2002-03,El Salvador,14.59
2002-03,Costa Rica,0.06
2002-03,Honduras,0.67
2002-03,Tunisia,6.79
2002-03,Qatar,0.6
2002-03,Bangladesh,3.44
2002-03,Bosnia and Herzegovina,0.0
2002-03,Latvia,7.73
2002-03,Sri Lanka,7.23
2002-03,Kenya,0.01
2002-03,Nepal,4.75
2002-03,Mauritius,1.92
2002-03,Dominican Republic,0.57
2002-03,Estonia,0.25
2002-03,Ecuador,26.3
2002-03,North Macedonia,6.05
2002-03,Bolivia,28.34
2002-03,Azerbaijan,0.0
2002-03,Albania,3.45
2002-03,Mozambique,1.39
2002-03,Cambodia,12.44
2002-03,Paraguay,1.09
2002-03,Cameroon,0.93
2002-03,Nicaragua,0.46
2002-03,Papua New Guinea,1.96
2002-03,Belarus,9.33
2002-03,Fiji,0.02
2002-03,Iceland,1.92
2002-03,Aruba,3.11
2002-03,Armenia,1.4
2002-03,Ghana,8.74
2002-03,Kyrgyzstan,2.58
2002-03,Mongolia,1.71
2002-03,Chad,0.35
2002-03,Lao PDR,2.25
2002-03,Malawi,0.4
2002-03,Luxembourg,2.36
2002-03,Syrian Arab Republic,25.91
2002-03,Haiti,0.04
2002-03,Suriname,8.13
2002-03,Tajikistan,0.29
2002-03,Comoros,0.02
2002-03,Gabon,0.4
2002-03,Congo,0.35
2002-03,Eritrea,1.2
2002-03,Burundi,0.03
2002-03,Mauritania,0.36
2002-03,Serbia,9.8
2002-06,Japan,765.22
2002-06,China,500.14
2002-06,"Taiwan, China",421.76
2002-06,South Korea,13.75
2002-06,Hong Kong SAR,2.08
2002-06,Singapore,127.4
2002-06,United States of America,8149.05
2002-06,India,357.76
2002-06,Germany,3445.8
2002-06,United Kingdom,314.09
2002-06,Mexico,5.95
2002-06,Brazil,34.17
2002-06,Russian Federation,386.8
2002-06,Canada,26.81
2002-06,Thailand,77.76
2002-06,Switzerland,2060.18
2002-06,Malaysia,36.39
2002-06,Spain,523.41
2002-06,France,3024.63
2002-06,Indonesia,96.45
2002-06,Poland,102.89
2002-06,Italy,2451.84
2002-06,Norway,36.76
2002-06,Denmark,66.59
2002-06,Turkey,116.1
2002-06,Algeria,173.64
2002-06,Czech Republic,13.78
2002-06,Australia,79.72
2002-06,Saudi Arabia,142.95
2002-06,Sweden,185.42
2002-06,Chile,0.37
2002-06,Philippines,255.63
2002-06,Libya,143.82
2002-06,United Arab Emirates,12.35
2002-06,Austria,317.5
2002-06,Egypt,75.64
2002-06,Belgium,258.0
2002-06,Kuwait,78.96
2002-06,Colombia,10.17
2002-06,Portugal,606.76
2002-06,Hungary,3.14
2002-06,Argentina,0.29
2002-06,Morocco,22.01
2002-06,Peru,34.68
2002-06,Finland,49.08
2002-06,Netherlands,875.56
2002-06,Nigeria,21.37
2002-06,Venezuela,326.58
2002-06,Greece,122.61
2002-06,South Africa,177.91
2002-06,Croatia,0.0
2002-06,Slovenia,7.56
2002-06,Ireland,5.47
2002-06,Romania,105.22
2002-06,Pakistan,65.11
2002-06,Lebanon,286.83
2002-06,Slovakia,35.12
2002-06,Yemen,1.56
2002-06,Bulgaria,39.87
2002-06,Jordan,12.69
2002-06,Ukraine,15.36
2002-06,Oman,0.02
2002-06,Cyprus,14.45
2002-06,Lithuania,5.79
2002-06,Kazakhstan,54.17
2002-06,Guatemala,6.9
2002-06,Tunisia,6.78
2002-06,Trinidad and Tobago,1.89
2002-06,Malta,0.13
2002-06,Bahrain,4.67
2002-06,El Salvador,14.59
2002-06,Bangladesh,3.47
2002-06,Honduras,0.67
2002-06,Qatar,0.6
2002-06,Costa Rica,0.06
2002-06,Uruguay,0.25
2002-06,Sri Lanka,7.26
2002-06,Bosnia and Herzegovina,0.0
2002-06,Latvia,7.73
2002-06,Kenya,0.01
2002-06,Nepal,4.75
2002-06,Mauritius,1.92
2002-06,Estonia,0.25
2002-06,Ecuador,26.3
2002-06,Dominican Republic,0.57
2002-06,North Macedonia,6.11
2002-06,Albania,3.45
2002-06,Azerbaijan,0.0
2002-06,Cambodia,12.44
2002-06,Mozambique,3.26
2002-06,Bolivia,28.34
2002-06,Paraguay,1.09
2002-06,Cameroon,0.93
2002-06,Papua New Guinea,1.96
2002-06,Belarus,9.33
2002-06,Iceland,1.93
2002-06,Nicaragua,0.46
2002-06,Fiji,0.02
2002-06,Armenia,1.4
2002-06,Aruba,3.11
2002-06,Ghana,8.74
2002-06,Kyrgyzstan,2.58
2002-06,Mongolia,1.28
2002-06,Malawi,0.4
2002-06,Lao PDR,2.25
2002-06,Chad,0.35
2002-06,Luxembourg,2.36
2002-06,Syrian Arab Republic,25.91
2002-06,Suriname,8.18
2002-06,Haiti,0.04
2002-06,Tajikistan,0.0
2002-06,Congo,0.35
2002-06,Comoros,0.02
2002-06,Gabon,0.4
2002-06,Burundi,0.03
2002-06,Eritrea,1.2
2002-06,Mauritania,0.36
2002-06,Serbia,9.9
2002-09,Japan,765.22
2002-09,China,500.14
2002-09,"Taiwan, China",421.76
2002-09,South Korea,13.82
2002-09,Hong Kong SAR,2.08
2002-09,Singapore,127.4
2002-09,United States of America,8149.05
2002-09,India,357.76
2002-09,Germany,3445.8
2002-09,United Kingdom,313.96
2002-09,Mexico,7.59
2002-09,Russian Federation,386.89
2002-09,Brazil,33.85
2002-09,Switzerland,1987.08
2002-09,Thailand,77.76
2002-09,Canada,24.04
2002-09,Malaysia,36.39
2002-09,Spain,523.41
2002-09,France,3024.63
2002-09,Indonesia,96.45
2002-09,Poland,102.89
2002-09,Italy,2451.84
2002-09,Denmark,66.59
2002-09,Norway,36.76
2002-09,Turkey,116.1
2002-09,Czech Republic,13.75
2002-09,Algeria,173.64
2002-09,Australia,79.72
2002-09,Saudi Arabia,142.95
2002-09,Sweden,185.42
2002-09,Chile,0.25
2002-09,Libya,143.82
2002-09,United Arab Emirates,12.35
2002-09,Philippines,263.42
2002-09,Egypt,75.64
2002-09,Austria,317.5
2002-09,Belgium,258.0
2002-09,Portugal,606.76
2002-09,Colombia,10.17
2002-09,Kuwait,78.96
2002-09,Netherlands,875.56
2002-09,Hungary,3.14
2002-09,Morocco,22.01
2002-09,Peru,34.68
2002-09,Argentina,0.29
2002-09,Finland,49.05
2002-09,Venezuela,324.41
2002-09,Slovakia,35.12
2002-09,Greece,122.67
2002-09,Nigeria,21.37
2002-09,Pakistan,65.11
2002-09,South Africa,173.87
2002-09,Slovenia,7.55
2002-09,Croatia,0.0
2002-09,Romania,105.28
2002-09,Ireland,5.47
2002-09,Lebanon,286.83
2002-09,Yemen,1.56
2002-09,Bulgaria,39.87
2002-09,Ukraine,15.53
2002-09,Jordan,12.72
2002-09,Oman,0.02
2002-09,Cyprus,14.46
2002-09,Kazakhstan,54.19
2002-09,Guatemala,6.82
2002-09,Tunisia,6.77
2002-09,Trinidad and Tobago,1.89
2002-09,Lithuania,5.79
2002-09,Malta,0.08
2002-09,Bahrain,4.67
2002-09,Bangladesh,3.5
2002-09,Qatar,0.6
2002-09,Honduras,0.67
2002-09,Sri Lanka,7.04
2002-09,El Salvador,14.59
2002-09,Costa Rica,0.06
2002-09,Bosnia and Herzegovina,0.0
2002-09,Latvia,7.73
2002-09,Kenya,0.01
2002-09,Mauritius,1.92
2002-09,Nepal,4.75
2002-09,Estonia,0.25
2002-09,Ecuador,26.3
2002-09,Albania,3.45
2002-09,North Macedonia,6.16
2002-09,Cambodia,12.44
2002-09,Azerbaijan,0.0
2002-09,Uruguay,0.25
2002-09,Mozambique,3.26
2002-09,Bolivia,28.34
2002-09,Dominican Republic,0.57
2002-09,Paraguay,1.09
2002-09,Iceland,1.94
2002-09,Cameroon,0.93
2002-09,Ghana,8.74
2002-09,Nicaragua,0.46
2002-09,Papua New Guinea,1.96
2002-09,Fiji,0.02
2002-09,Belarus,6.22
2002-09,Armenia,1.4
2002-09,Aruba,3.11
2002-09,Kyrgyzstan,2.58
2002-09,Lao PDR,2.25
2002-09,Malawi,0.4
2002-09,Mongolia,5.04
2002-09,Chad,0.35
2002-09,Luxembourg,2.36
2002-09,Syrian Arab Republic,25.91
2002-09,Gabon,0.4
2002-09,Suriname,0.81
2002-09,Congo,0.35
2002-09,Haiti,0.04
2002-09,Tajikistan,0.0
2002-09,Comoros,0.02
2002-09,Eritrea,0.0
2002-09,Burundi,0.03
2002-09,Mauritania,0.36
2002-09,Serbia,10.1
2002-12,Japan,765.22
2002-12,China,599.98
2002-12,"Taiwan, China",421.76
2002-12,South Korea,13.82
2002-12,Hong Kong SAR,2.08
2002-12,Singapore,127.4
2002-12,United States of America,8149.05
2002-12,India,357.76
2002-12,United Kingdom,313.87
2002-12,Germany,3445.8
2002-12,Mexico,6.99
2002-12,Russian Federation,387.67
2002-12,Switzerland,1916.68
2002-12,Thailand,77.76
2002-12,Brazil,33.59
2002-12,Canada,18.63
2002-12,Spain,523.41
2002-12,Malaysia,36.39
2002-12,Norway,36.76
2002-12,Indonesia,96.45
2002-12,Poland,102.92
2002-12,Italy,2451.84
2002-12,France,3024.7
2002-12,Turkey,116.1
2002-12,Denmark,66.56
2002-12,Czech Republic,13.75
2002-12,Algeria,173.64
2002-12,Australia,79.72
2002-12,Saudi Arabia,142.95
2002-12,Sweden,185.42
2002-12,Chile,0.25
2002-12,United Arab Emirates,12.35
2002-12,Libya,143.82
2002-12,Philippines,271.49
2002-12,Egypt,75.65
2002-12,Belgium,257.97
2002-12,Portugal,591.83
2002-12,Colombia,10.17
2002-12,Argentina,0.28
2002-12,Hungary,3.14
2002-12,Morocco,22.02
2002-12,Austria,317.5
2002-12,Netherlands,851.67
2002-12,Peru,34.68
2002-12,Finland,49.05
2002-12,Kuwait,78.96
2002-12,Slovakia,35.12
2002-12,Venezuela,328.45
2002-12,Greece,122.39
2002-12,Pakistan,65.11
2002-12,Nigeria,21.37
2002-12,Lebanon,286.83
2002-12,Slovenia,7.55
2002-12,Romania,105.32
2002-12,South Africa,173.56
2002-12,Croatia,0.0
2002-12,Ireland,5.47
2002-12,Yemen,1.56
2002-12,Bulgaria,39.87
2002-12,Ukraine,23.33
2002-12,Jordan,12.75
2002-12,Oman,0.02
2002-12,Cyprus,14.46
2002-12,Kazakhstan,53.14
2002-12,Lithuania,5.79
2002-12,Guatemala,6.73
2002-12,Tunisia,6.77
2002-12,Malta,0.11
2002-12,Trinidad and Tobago,1.89
2002-12,Bahrain,4.67
2002-12,Bangladesh,3.5
2002-12,Sri Lanka,6.73
2002-12,Qatar,0.6
2002-12,Honduras,0.67
2002-12,Costa Rica,0.07
2002-12,El Salvador,14.59
2002-12,Bosnia and Herzegovina,0.0
2002-12,Latvia,7.73
2002-12,Mauritius,1.92
2002-12,Kenya,0.02
2002-12,Nepal,4.75
2002-12,Estonia,0.25
2002-12,Albania,2.51
2002-12,Mozambique,2.01
2002-12,Cambodia,12.44
2002-12,Uruguay,0.26
2002-12,North Macedonia,6.16
2002-12,Azerbaijan,0.0
2002-12,Ecuador,26.3
2002-12,Cameroon,0.93
2002-12,Paraguay,1.09
2002-12,Belarus,6.22
2002-12,Bolivia,28.34
2002-12,Ghana,8.74
2002-12,Dominican Republic,0.57
2002-12,Nicaragua,0.46
2002-12,Iceland,1.94
2002-12,Armenia,1.4
2002-12,Fiji,0.02
2002-12,Aruba,3.11
2002-12,Papua New Guinea,1.96
2002-12,Kyrgyzstan,2.58
2002-12,Chad,0.35
2002-12,Mongolia,4.43
2002-12,Lao PDR,2.25
2002-12,Malawi,0.4
2002-12,Luxembourg,2.36
2002-12,Gabon,0.4
2002-12,Syrian Arab Republic,25.91
2002-12,Suriname,0.64
2002-12,Tajikistan,0.0
2002-12,Haiti,0.04
2002-12,Comoros,0.02
2002-12,Mauritania,0.36
2002-12,Burundi,0.03
2002-12,Congo,0.35
2002-12,Eritrea,0.0
2002-12,Serbia,10.2
2003-03,Japan,765.22
2003-03,China,599.98
2003-03,"Taiwan, China",421.76
2003-03,South Korea,13.9
2003-03,Hong Kong SAR,2.08
2003-03,Singapore,127.4
2003-03,India,357.76
2003-03,United States of America,8134.67
2003-03,Mexico,6.44
2003-03,Germany,3445.8
2003-03,Russian Federation,387.24
2003-03,United Kingdom,313.65
2003-03,Brazil,33.6
2003-03,Switzerland,1846.18
2003-03,Thailand,77.76
2003-03,Canada,15.8
2003-03,Malaysia,36.39
2003-03,Spain,523.41
2003-03,Norway,36.73
2003-03,Italy,2451.84
2003-03,Indonesia,96.45
2003-03,Poland,102.92
2003-03,Denmark,66.57
2003-03,France,3024.7
2003-03,Turkey,116.1
2003-03,Algeria,173.64
2003-03,Czech Republic,13.72
2003-03,Saudi Arabia,142.95
2003-03,Australia,79.72
2003-03,Sweden,185.42
2003-03,Chile,0.25
2003-03,Libya,143.82
2003-03,United Arab Emirates,12.35
2003-03,Hungary,3.14
2003-03,Philippines,274.42
2003-03,Egypt,75.65
2003-03,Belgium,257.97
2003-03,Argentina,0.29
2003-03,Colombia,10.16
2003-03,Lebanon,286.83
2003-03,Morocco,22.02
2003-03,Peru,34.68
2003-03,Venezuela,331.25
2003-03,Netherlands,842.56
2003-03,Pakistan,65.11
2003-03,Finland,49.05
2003-03,Slovakia,35.12
2003-03,Austria,317.5
2003-03,Kuwait,78.96
2003-03,Portugal,561.97
2003-03,Nigeria,21.37
2003-03,Slovenia,7.55
2003-03,Romania,105.32
2003-03,Croatia,0.0
2003-03,South Africa,167.96
2003-03,Yemen,1.56
2003-03,Bulgaria,39.87
2003-03,Ukraine,23.64
2003-03,Greece,122.24
2003-03,Jordan,12.76
2003-03,Ireland,5.47
2003-03,Kazakhstan,52.68
2003-03,Oman,0.02
2003-03,Lithuania,5.79
2003-03,Cyprus,14.46
2003-03,Tunisia,6.77
2003-03,Guatemala,6.83
2003-03,Malta,0.17
2003-03,Trinidad and Tobago,1.9
2003-03,Bahrain,4.67
2003-03,Costa Rica,0.06
2003-03,Bangladesh,3.5
2003-03,Qatar,0.6
2003-03,Sri Lanka,4.4
2003-03,El Salvador,14.59
2003-03,Honduras,0.67
2003-03,Mauritius,1.92
2003-03,Bosnia and Herzegovina,0.0
2003-03,Kenya,0.02
2003-03,Latvia,7.73
2003-03,Nepal,4.75
2003-03,Estonia,0.25
2003-03,Albania,2.15
2003-03,Mozambique,2.64
2003-03,Uruguay,0.26
2003-03,Cambodia,12.44
2003-03,Ecuador,26.3
2003-03,Paraguay,1.09
2003-03,Azerbaijan,0.0
2003-03,Cameroon,0.93
2003-03,North Macedonia,6.16
2003-03,Dominican Republic,0.57
2003-03,Belarus,9.33
2003-03,Ghana,8.74
2003-03,Bolivia,28.34
2003-03,Iceland,1.95
2003-03,Nicaragua,0.46
2003-03,Aruba,3.11
2003-03,Armenia,1.4
2003-03,Fiji,0.02
2003-03,Papua New Guinea,1.96
2003-03,Kyrgyzstan,2.58
2003-03,Mongolia,2.86
2003-03,Lao PDR,3.64
2003-03,Chad,0.35
2003-03,Gabon,0.4
2003-03,Luxembourg,2.39
2003-03,Syrian Arab Republic,25.91
2003-03,Malawi,0.4
2003-03,Suriname,0.58
2003-03,Tajikistan,0.0
2003-03,Comoros,0.02
2003-03,Congo,0.35
2003-03,Haiti,0.04
2003-03,Burundi,0.03
2003-03,Eritrea,0.0
2003-03,Mauritania,0.36
2003-03,Serbia,10.3
2003-06,Japan,765.22
2003-06,China,599.98
2003-06,"Taiwan, China",421.76
2003-06,South Korea,13.9
2003-06,Hong Kong SAR,2.08
2003-06,Singapore,127.4
2003-06,India,357.76
2003-06,United States of America,8135.32
2003-06,Russian Federation,387.64
2003-06,Mexico,6.07
2003-06,Germany,3442.97
2003-06,United Kingdom,313.24
2003-06,Brazil,33.6
2003-06,Switzerland,1777.98
2003-06,Thailand,77.76
2003-06,Canada,9.61
2003-06,Malaysia,36.39
2003-06,Denmark,66.58
2003-06,Norway,36.73
2003-06,Italy,2451.84
2003-06,Indonesia,96.45
2003-06,Poland,102.89
2003-06,Spain,523.37
2003-06,France,3024.7
2003-06,Turkey,116.1
2003-06,Algeria,173.64
2003-06,Australia,79.72
2003-06,Czech Republic,13.78
2003-06,Saudi Arabia,142.95
2003-06,Sweden,185.42
2003-06,Libya,143.82
2003-06,Chile,0.25
2003-06,United Arab Emirates,6.16
2003-06,Egypt,75.65
2003-06,Philippines,271.93
2003-06,Venezuela,354.27
2003-06,Hungary,3.14
2003-06,Argentina,0.29
2003-06,Lebanon,286.83
2003-06,Morocco,22.02
2003-06,Belgium,257.88
2003-06,Colombia,10.16
2003-06,Netherlands,842.52
2003-06,Slovakia,35.12
2003-06,Pakistan,65.11
2003-06,Finland,49.05
2003-06,Peru,34.68
2003-06,Austria,317.5
2003-06,Kuwait,78.96
2003-06,Slovenia,7.55
2003-06,Nigeria,21.37
2003-06,Portugal,517.18
2003-06,Croatia,0.0
2003-06,South Africa,123.79
2003-06,Romania,105.32
2003-06,Ukraine,23.64
2003-06,Bulgaria,39.87
2003-06,Jordan,12.77
2003-06,Yemen,1.56
2003-06,Greece,122.24
2003-06,Kazakhstan,71.18
2003-06,Ireland,5.47
2003-06,Oman,0.02
2003-06,Qatar,0.6
2003-06,Lithuania,5.79
2003-06,Cyprus,14.46
2003-06,Tunisia,6.77
2003-06,Guatemala,6.84
2003-06,Malta,0.11
2003-06,Bangladesh,3.48
2003-06,Trinidad and Tobago,1.9
2003-06,Sri Lanka,4.4
2003-06,Bahrain,4.67
2003-06,Costa Rica,0.06
2003-06,El Salvador,14.59
2003-06,Honduras,0.67
2003-06,Mauritius,1.92
2003-06,Bosnia and Herzegovina,0.0
2003-06,Latvia,7.73
2003-06,Kenya,0.02
2003-06,Uruguay,0.26
2003-06,Nepal,4.75
2003-06,Estonia,0.25
2003-06,Albania,2.15
2003-06,Mozambique,2.01
2003-06,Ghana,8.74
2003-06,Paraguay,1.09
2003-06,Ecuador,26.3
2003-06,Azerbaijan,0.0
2003-06,North Macedonia,6.16
2003-06,Cambodia,12.44
2003-06,Cameroon,0.93
2003-06,Belarus,6.22
2003-06,Bolivia,28.34
2003-06,Nicaragua,0.46
2003-06,Dominican Republic,0.57
2003-06,Iceland,1.96
2003-06,Armenia,1.4
2003-06,Fiji,0.02
2003-06,Papua New Guinea,1.96
2003-06,Aruba,3.11
2003-06,Kyrgyzstan,2.58
2003-06,Mongolia,3.72
2003-06,Luxembourg,2.39
2003-06,Lao PDR,3.64
2003-06,Chad,0.35
2003-06,Gabon,0.4
2003-06,Syrian Arab Republic,25.91
2003-06,Suriname,0.58
2003-06,Malawi,0.4
2003-06,Tajikistan,0.16
2003-06,Comoros,0.02
2003-06,Burundi,0.03
2003-06,Haiti,0.04
2003-06,Eritrea,0.0
2003-06,Congo,0.35
2003-06,Mauritania,0.36
2003-06,Serbia,10.3
2003-09,Japan,765.22
2003-09,China,599.98
2003-09,"Taiwan, China",423.63
2003-09,South Korea,13.97
2003-09,Hong Kong SAR,2.08
2003-09,Singapore,127.4
2003-09,India,357.76
2003-09,United States of America,8135.25
2003-09,Russian Federation,388.11
2003-09,Mexico,5.72
2003-09,Brazil,33.59
2003-09,Germany,3439.52
2003-09,United Kingdom,313.24
2003-09,Switzerland,1704.59
2003-09,Malaysia,36.39
2003-09,Thailand,77.76
2003-09,Canada,5.38
2003-09,Denmark,66.56
2003-09,Italy,2451.84
2003-09,Norway,36.73
2003-09,Turkey,116.1
2003-09,Indonesia,96.45
2003-09,Poland,102.89
2003-09,Algeria,173.64
2003-09,France,3024.66
2003-09,Australia,79.72
2003-09,Czech Republic,13.75
2003-09,Spain,523.37
2003-09,Saudi Arabia,142.95
2003-09,Sweden,185.42
2003-09,Libya,143.82
2003-09,Chile,0.25
2003-09,United Arab Emirates,6.16
2003-09,Venezuela,334.98
2003-09,Egypt,75.65
2003-09,Argentina,0.29
2003-09,Morocco,22.02
2003-09,Philippines,262.45
2003-09,Hungary,3.14
2003-09,Lebanon,286.83
2003-09,Netherlands,836.71
2003-09,Belgium,257.88
2003-09,Colombia,10.16
2003-09,Pakistan,65.19
2003-09,Slovakia,35.12
2003-09,Finland,49.05
2003-09,Peru,34.68
2003-09,Austria,317.5
2003-09,Slovenia,7.55
2003-09,Romania,105.32
2003-09,Kuwait,78.96
2003-09,Croatia,0.0
2003-09,Nigeria,21.37
2003-09,Portugal,517.15
2003-09,South Africa,123.48
2003-09,Ukraine,23.02
2003-09,Bulgaria,39.87
2003-09,Jordan,12.78
2003-09,Yemen,1.56
2003-09,Greece,107.21
2003-09,Kazakhstan,53.38
2003-09,Ireland,5.47
2003-09,Oman,0.02
2003-09,Guatemala,6.84
2003-09,Lithuania,5.79
2003-09,Qatar,0.6
2003-09,Cyprus,14.47
2003-09,Tunisia,6.77
2003-09,Malta,0.11
2003-09,Bangladesh,3.48
2003-09,Trinidad and Tobago,1.9
2003-09,Sri Lanka,5.21
2003-09,Bahrain,4.67
2003-09,Uruguay,0.26
2003-09,El Salvador,14.59
2003-09,Costa Rica,0.06
2003-09,Bosnia and Herzegovina,0.0
2003-09,Mauritius,1.92
2003-09,Latvia,7.73
2003-09,Honduras,0.67
2003-09,Kenya,0.02
2003-09,Estonia,0.25
2003-09,Nepal,4.75
2003-09,Ecuador,26.3
2003-09,Albania,2.15
2003-09,Ghana,8.74
2003-09,North Macedonia,2.76
2003-09,Mozambique,1.39
2003-09,Paraguay,1.09
2003-09,Azerbaijan,0.0
2003-09,Cambodia,12.44
2003-09,Bolivia,28.34
2003-09,Belarus,3.11
2003-09,Cameroon,0.93
2003-09,Iceland,1.96
2003-09,Nicaragua,0.46
2003-09,Armenia,1.4
2003-09,Papua New Guinea,1.96
2003-09,Fiji,0.02
2003-09,Kyrgyzstan,2.58
2003-09,Dominican Republic,0.57
2003-09,Aruba,3.11
2003-09,Mongolia,2.81
2003-09,Luxembourg,2.33
2003-09,Lao PDR,3.64
2003-09,Chad,0.35
2003-09,Gabon,0.4
2003-09,Syrian Arab Republic,25.91
2003-09,Tajikistan,0.2
2003-09,Malawi,0.4
2003-09,Comoros,0.02
2003-09,Suriname,0.64
2003-09,Burundi,0.03
2003-09,Haiti,0.04
2003-09,Eritrea,0.0
2003-09,Congo,0.35
2003-09,Mauritania,0.36
2003-09,Serbia,10.3
2003-12,Japan,765.22
2003-12,China,599.98
2003-12,"Taiwan, China",423.63
2003-12,South Korea,13.97
2003-12,Hong Kong SAR,2.08
2003-12,India,357.76
2003-12,Singapore,127.4
2003-12,United States of America,8134.94
2003-12,Russian Federation,390.19
2003-12,Mexico,5.3
2003-12,United Kingdom,313.22
2003-12,Germany,3439.52
2003-12,Brazil,33.6
2003-12,Switzerland,1633.29
2003-12,Malaysia,36.39
2003-12,Thailand,80.87
2003-12,Norway,36.7
2003-12,Denmark,66.55
2003-12,Canada,3.39
2003-12,Indonesia,96.45
2003-12,Turkey,116.1
2003-12,Algeria,173.64
2003-12,Poland,102.86
2003-12,Australia,79.72
2003-12,Italy,2451.84
2003-12,France,3024.66
2003-12,Czech Republic,13.75
2003-12,Saudi Arabia,142.95
2003-12,Spain,523.37
2003-12,Sweden,185.42
2003-12,Libya,143.82
2003-12,Venezuela,356.75
2003-12,Chile,0.25
2003-12,United Arab Emirates,0.0
2003-12,Argentina,0.29
2003-12,Morocco,22.02
2003-12,Philippines,255.59
2003-12,Egypt,75.65
2003-12,Hungary,3.14
2003-12,Lebanon,286.83
2003-12,Slovakia,35.12
2003-12,Netherlands,777.46
2003-12,Belgium,257.88
2003-12,Pakistan,65.2
2003-12,Colombia,10.16
2003-12,Finland,49.05
2003-12,Peru,34.68
2003-12,Slovenia,7.55
2003-12,Austria,317.5
2003-12,Croatia,0.0
2003-12,Romania,105.07
2003-12,Kuwait,78.96
2003-12,Nigeria,21.37
2003-12,Ukraine,19.6
2003-12,South Africa,123.64
2003-12,Bulgaria,39.86
2003-12,Portugal,517.15
2003-12,Jordan,12.78
2003-12,Yemen,1.56
2003-12,Greece,107.34
2003-12,Kazakhstan,54.11
2003-12,Ireland,5.47
2003-12,Oman,0.02
2003-12,Lithuania,5.79
2003-12,Cyprus,14.48
2003-12,Tunisia,6.77
2003-12,Qatar,0.6
2003-12,Guatemala,6.84
2003-12,Malta,0.11
2003-12,Bangladesh,3.48
2003-12,Trinidad and Tobago,1.9
2003-12,Sri Lanka,5.13
2003-12,Uruguay,0.26
2003-12,Costa Rica,0.06
2003-12,Bosnia and Herzegovina,0.0
2003-12,El Salvador,14.59
2003-12,Bahrain,4.67
2003-12,Mauritius,1.92
2003-12,Kenya,0.02
2003-12,Latvia,7.73
2003-12,Honduras,0.67
2003-12,Estonia,0.25
2003-12,Ghana,8.74
2003-12,Nepal,4.75
2003-12,Albania,2.15
2003-12,Paraguay,1.09
2003-12,Mozambique,0.77
2003-12,North Macedonia,2.76
2003-12,Cambodia,12.44
2003-12,Ecuador,26.3
2003-12,Azerbaijan,0.0
2003-12,Iceland,1.97
2003-12,Bolivia,28.34
2003-12,Cameroon,0.93
2003-12,Belarus,3.11
2003-12,Nicaragua,0.46
2003-12,Armenia,0.0
2003-12,Papua New Guinea,1.96
2003-12,Fiji,0.02
2003-12,Kyrgyzstan,2.58
2003-12,Aruba,3.11
2003-12,Luxembourg,2.33
2003-12,Dominican Republic,0.57
2003-12,Lao PDR,3.64
2003-12,Mongolia,0.5
2003-12,Gabon,0.4
2003-12,Chad,0.35
2003-12,Syrian Arab Republic,25.91
2003-12,Malawi,0.4
2003-12,Tajikistan,0.43
2003-12,Suriname,0.64
2003-12,Comoros,0.02
2003-12,Burundi,0.03
2003-12,Haiti,0.04
2003-12,Congo,0.35
2003-12,Mauritania,0.36
2003-12,Eritrea,0.0
2003-12,Serbia,10.4
2004-03,Japan,765.22
2004-03,China,599.98
2004-03,"Taiwan, China",423.63
2004-03,South Korea,14.05
2004-03,Hong Kong SAR,2.08
2004-03,India,357.75
2004-03,Singapore,127.4
2004-03,Russian Federation,389.79
2004-03,United States of America,8136.26
2004-03,Mexico,4.97
2004-03,United Kingdom,312.92
2004-03,Brazil,33.6
2004-03,Germany,3439.46
2004-03,Malaysia,36.39
2004-03,Switzerland,1560.99
2004-03,Thailand,80.87
2004-03,Norway,0.0
2004-03,Canada,3.39
2004-03,Indonesia,96.45
2004-03,Australia,79.72
2004-03,Poland,102.89
2004-03,Denmark,66.55
2004-03,Algeria,173.64
